global_step,phase,run,epoch,loss,lr
122298,pretrain,ep-9,,0.124844,3.57917972682382e-07
122398,pretrain,ep-9,,0.12485,3.542827511358807e-07
122448,pretrain,ep-9,,0.124848,3.5247456102598703e-07
122498,pretrain,ep-9,,0.124847,3.506726545861114e-07
122598,pretrain,ep-9,,0.124871,3.470877023493264e-07
122729,pretrain,ep-9,,0.128047,3.4242949152640994e-07
122779,pretrain,ep-9,,0.126473,3.4066294390850723e-07
122879,pretrain,ep-9,,0.125563,3.3714874943698227e-07
122929,pretrain,ep-9,,0.125029,3.354011072841409e-07
123129,pretrain,ep-9,,0.125098,3.284736270077995e-07
123229,pretrain,ep-9,,0.124819,3.250477722741244e-07
123329,pretrain,ep-9,,0.124847,3.216471989624315e-07
123379,pretrain,ep-9,,0.124903,3.199563985311076e-07
123479,pretrain,ep-9,,0.125023,3.1659378142604016e-07
123579,pretrain,ep-9,,0.124976,3.132564909770441e-07
123679,pretrain,ep-9,,0.12533,3.0994454504069194e-07
123879,pretrain,ep-9,,0.125244,3.033967574540635e-07
124029,pretrain,ep-9,,0.125255,2.98552576922154e-07
124129,pretrain,ep-9,,0.125097,2.9535489862954134e-07
124229,pretrain,ep-9,,0.124938,2.921826606341815e-07
124279,pretrain,ep-9,,0.125031,2.906060870574913e-07
124329,pretrain,ep-9,,0.124979,2.8903587990951505e-07
124379,pretrain,ep-9,,0.124922,2.874720412906481e-07
124479,pretrain,ep-9,,0.125006,2.843634779992295e-07
124529,pretrain,ep-9,,0.124968,2.828187574848638e-07
124629,pretrain,ep-9,,0.124957,2.797484490503356e-07
124679,pretrain,ep-9,,0.125055,2.782228652371884e-07
124729,pretrain,ep-9,,0.125027,2.7670366441723767e-07
124779,pretrain,ep-9,,0.124991,2.751908486226499e-07
124879,pretrain,ep-9,,0.124971,2.7218438019552564e-07
124929,pretrain,ep-9,,0.124936,2.706907315846079e-07
124979,pretrain,ep-9,,0.124996,2.692034760422852e-07
125179,pretrain,ep-9,,0.125036,2.6331842421932315e-07
125379,pretrain,ep-9,,0.124938,2.57535819108289e-07
125529,pretrain,ep-9,,0.12481,2.532661704627552e-07
125579,pretrain,ep-9,,0.124798,2.518557844710979e-07
125629,pretrain,ep-9,,0.124839,2.504518167427033e-07
125679,pretrain,ep-9,,0.124909,2.4905426915559704e-07
125829,pretrain,ep-9,,0.124949,2.449001658934204e-07
125879,pretrain,ep-9,,0.124929,2.4352831747991854e-07
125929,pretrain,ep-9,,0.124918,2.421628984689608e-07
125979,pretrain,ep-9,,0.12496,2.408039106870071e-07
126029,pretrain,ep-9,,0.124999,2.394513559519139e-07
126079,pretrain,ep-9,,0.124991,2.3810523607293402e-07
126279,pretrain,ep-9,,0.124869,2.3278514100186925e-07
126329,pretrain,ep-9,,0.124828,2.314712222408853e-07
126379,pretrain,ep-9,,0.124809,2.3016374901068276e-07
126479,pretrain,ep-9,,0.124779,2.2756814612979262e-07
126529,pretrain,ep-9,,0.124796,2.2628001995112705e-07
126579,pretrain,ep-9,,0.124796,2.2499834624728285e-07
126679,pretrain,ep-9,,0.124808,2.2245436311317422e-07
126779,pretrain,ep-9,,0.124742,2.199362103393535e-07
126929,pretrain,ep-9,,0.124741,2.1620744254002113e-07
126979,pretrain,ep-9,,0.124744,2.1497744962900338e-07
127029,pretrain,ep-9,,0.124714,2.1375392431174996e-07
127079,pretrain,ep-9,,0.124707,2.125368682249166e-07
127129,pretrain,ep-9,,0.124719,2.1132628299650444e-07
127179,pretrain,ep-9,,0.124718,2.1012217024585975e-07
127229,pretrain,ep-9,,0.124729,2.0892453158367036e-07
127329,pretrain,ep-9,,0.124688,2.0654868292410595e-07
127429,pretrain,ep-9,,0.124659,2.0419874973007324e-07
127529,pretrain,ep-9,,0.124618,2.0187474457517137e-07
127679,pretrain,ep-9,,0.124635,1.9843737907951002e-07
127779,pretrain,ep-9,,0.124636,1.9617824812134123e-07
127829,pretrain,ep-9,,0.124652,1.9505842099986944e-07
127879,pretrain,ep-9,,0.124664,1.9394508811695647e-07
127979,pretrain,ep-9,,0.124686,1.9173791101514467e-07
128029,pretrain,ep-9,,0.124698,1.9064406974868777e-07
128079,pretrain,ep-9,,0.124698,1.8955672862567155e-07
128229,pretrain,ep-9,,0.124681,1.8633372061865544e-07
128329,pretrain,ep-9,,0.124685,1.8421757576483294e-07
128429,pretrain,ep-9,,0.124722,1.82127465861802e-07
128479,pretrain,ep-9,,0.124742,1.8109217751708307e-07
128529,pretrain,ep-9,,0.124721,1.8006340209294508e-07
128579,pretrain,ep-9,,0.124723,1.790411409655335e-07
128629,pretrain,ep-9,,0.12469,1.780253955022826e-07
128779,pretrain,ep-9,,0.124725,1.7501726664107458e-07
128829,pretrain,ep-9,,0.124726,1.7402759733445318e-07
128979,pretrain,ep-9,,0.124775,1.7109772888963146e-07
129179,pretrain,ep-9,,0.124733,1.672826115989157e-07
129329,pretrain,ep-9,,0.124758,1.644898487616002e-07
129379,pretrain,ep-9,,0.124731,1.635719964217806e-07
129529,pretrain,ep-9,,0.124706,1.6085766240894877e-07
129579,pretrain,ep-9,,0.124716,1.5996596277448422e-07
129679,pretrain,ep-9,,0.124681,1.5820218823011452e-07
129829,pretrain,ep-9,,0.124658,1.5560560585423232e-07
129929,pretrain,ep-9,,0.124666,1.5390728407149114e-07
129979,pretrain,ep-9,,0.124683,1.5306794654126538e-07
130129,pretrain,ep-9,,0.124714,1.5058924084180813e-07
130179,pretrain,ep-9,,0.124739,1.4977611158978897e-07
130229,pretrain,ep-9,,0.12475,1.4896953714845296e-07
130379,pretrain,ep-9,,0.124775,1.465891534338822e-07
130429,pretrain,ep-9,,0.124788,1.4580880893676312e-07
130479,pretrain,ep-9,,0.124789,1.4503502455721044e-07
130529,pretrain,ep-9,,0.124773,1.4426780133028178e-07
130579,pretrain,ep-9,,0.124779,1.4350714028225684e-07
130629,pretrain,ep-9,,0.1248,1.4275304243063798e-07
130679,pretrain,ep-9,,0.124826,1.4200550878414826e-07
130729,pretrain,ep-9,,0.124812,1.4126454034273032e-07
130779,pretrain,ep-9,,0.124801,1.405301380975439e-07
130979,pretrain,ep-9,,0.124768,1.3765821059488315e-07
131029,pretrain,ep-9,,0.12474,1.3695665389080116e-07
131129,pretrain,ep-9,,0.124765,1.355732572883852e-07
131229,pretrain,ep-9,,0.124759,1.342161559140045e-07
131279,pretrain,ep-9,,0.124757,1.3354746821199067e-07
131429,pretrain,ep-9,,0.124718,1.315808677539464e-07
131479,pretrain,ep-9,,0.12472,1.3093849140685625e-07
131529,pretrain,ep-9,,0.124726,1.3030269506869356e-07
131579,pretrain,ep-9,,0.124716,1.2967347958993303e-07
131629,pretrain,ep-9,,0.124733,1.290508458122492e-07
131829,pretrain,ep-9,,0.12476,1.2662614423758134e-07
132029,pretrain,ep-9,,0.124805,1.243068149244958e-07
132079,pretrain,ep-9,,0.124799,1.2374345287877397e-07
132129,pretrain,ep-9,,0.124789,1.2318668046646073e-07
132229,pretrain,ep-9,,0.124794,1.2209290751232162e-07
132329,pretrain,ep-9,,0.124807,1.2102550191444137e-07
132429,pretrain,ep-9,,0.1248,1.1998446938410115e-07
132479,pretrain,ep-9,,0.1248,1.194738447654493e-07
132579,pretrain,ep-9,,0.124836,1.1847238223638062e-07
132679,pretrain,ep-9,,0.12481,1.1749730643562438e-07
132729,pretrain,ep-9,,0.124801,1.1701966519427276e-07
132829,pretrain,ep-9,,0.124821,1.160841792242185e-07
133029,pretrain,ep-9,,0.124822,1.1429241066832065e-07
133079,pretrain,ep-9,,0.124819,1.138609727425541e-07
133129,pretrain,ep-9,,0.124818,1.1343613766954883e-07
133179,pretrain,ep-9,,0.124803,1.1301790601758654e-07
133229,pretrain,ep-9,,0.124795,1.1260627834611808e-07
133279,pretrain,ep-9,,0.124787,1.1220125520575895e-07
133529,pretrain,ep-9,,0.124748,1.1027522612369984e-07
133579,pretrain,ep-9,,0.124754,1.099098412381444e-07
133679,pretrain,ep-9,,0.124762,1.0919889636099241e-07
133729,pretrain,ep-9,,0.124747,1.0885333732039473e-07
133779,pretrain,ep-9,,0.124738,1.0851438783104781e-07
134029,pretrain,ep-9,,0.124729,1.0691879921251571e-07
134129,pretrain,ep-9,,0.124763,1.063268458118918e-07
134179,pretrain,ep-9,,0.124782,1.0604078831207235e-07
134379,pretrain,ep-9,,0.124795,1.0496269514128204e-07
134479,pretrain,ep-9,,0.124795,1.044633356694231e-07
134529,pretrain,ep-9,,0.1248,1.0422357890405346e-07
134579,pretrain,ep-9,,0.124805,1.0399043788295538e-07
134629,pretrain,ep-9,,0.124802,1.0376391291799234e-07
134679,pretrain,ep-9,,0.124797,1.0354400431217535e-07
134829,pretrain,ep-9,,0.12481,1.0292397954697046e-07
134929,pretrain,ep-9,,0.124812,1.0254371665617461e-07
134979,pretrain,ep-9,,0.124813,1.0236351207284726e-07
135229,pretrain,ep-9,,0.124801,1.015617671533921e-07
135379,pretrain,ep-9,,0.124805,1.0116015016179366e-07
135579,pretrain,ep-9,,0.124786,1.0071733927856501e-07
135679,pretrain,ep-9,,0.124807,1.0053565587323381e-07
135729,pretrain,ep-9,,0.124813,1.0045474512818826e-07
135929,pretrain,ep-9,,0.124803,1.0019731095419271e-07
135979,pretrain,ep-9,,0.12479,1.0014950504268862e-07
136079,pretrain,ep-9,,0.124775,1.0007375685670817e-07
136129,pretrain,ep-9,,0.124769,1.0004581468355639e-07
136179,pretrain,ep-9,,0.124765,1.0002449384308503e-07
136229,pretrain,ep-9,,0.124759,1.0000979436381457e-07
136279,pretrain,ep-9,,0.12475,1.0000171626540766e-07
136360,pretrain,ep-10,,0.123132,1.0000268166460614e-07
136410,pretrain,ep-10,,0.123212,1.0001195161260153e-07
136460,pretrain,ep-10,,0.124276,1.0002784293855942e-07
136510,pretrain,ep-10,,0.124154,1.0005035562122275e-07
136560,pretrain,ep-10,,0.124327,1.0007948963047676e-07
136610,pretrain,ep-10,,0.123784,1.0011524492735103e-07
136660,pretrain,ep-10,,0.123914,1.0015762146401676e-07
136710,pretrain,ep-10,,0.123655,1.0020661918378897e-07
136760,pretrain,ep-10,,0.123786,1.0026223802112542e-07
136810,pretrain,ep-10,,0.123776,1.0032447790162721e-07
136860,pretrain,ep-10,,0.123719,1.003933387420387e-07
136910,pretrain,ep-10,,0.123784,1.0046882045024862e-07
136960,pretrain,ep-10,,0.124,1.0055092292528783e-07
137010,pretrain,ep-10,,0.123894,1.0063964605733113e-07
137060,pretrain,ep-10,,0.123712,1.0073498972769872e-07
137110,pretrain,ep-10,,0.1236,1.0083695380885253e-07
137160,pretrain,ep-10,,0.123571,1.0094553816440045e-07
137210,pretrain,ep-10,,0.123563,1.0106074264909365e-07
137260,pretrain,ep-10,,0.123644,1.0118256710882824e-07
137310,pretrain,ep-10,,0.123657,1.0131101138064525e-07
137360,pretrain,ep-10,,0.123814,1.0144607529273017e-07
137410,pretrain,ep-10,,0.123954,1.0158775866441445e-07
137460,pretrain,ep-10,,0.124021,1.017360613061745e-07
137510,pretrain,ep-10,,0.12426,1.0189098301963277e-07
137560,pretrain,ep-10,,0.124269,1.020525235975566e-07
137610,pretrain,ep-10,,0.124202,1.0222068282386109e-07
137660,pretrain,ep-10,,0.124313,1.0239546047360725e-07
137710,pretrain,ep-10,,0.124305,1.0257685631300162e-07
137760,pretrain,ep-10,,0.12431,1.027648700994007e-07
137810,pretrain,ep-10,,0.124495,1.0295950158130538e-07
137860,pretrain,ep-10,,0.124482,1.0316075049836741e-07
137910,pretrain,ep-10,,0.124484,1.0336861658138354e-07
137960,pretrain,ep-10,,0.124491,1.0358309955230142e-07
138010,pretrain,ep-10,,0.124597,1.0380419912421656e-07
138060,pretrain,ep-10,,0.124678,1.0403191500137415e-07
138110,pretrain,ep-10,,0.124608,1.0426624687916827e-07
138160,pretrain,ep-10,,0.124568,1.0450719444414456e-07
138210,pretrain,ep-10,,0.124559,1.0475475737399737e-07
138260,pretrain,ep-10,,0.124555,1.0500893533757312e-07
138310,pretrain,ep-10,,0.124662,1.0526972799486926e-07
138360,pretrain,ep-10,,0.124686,1.055371349970353e-07
138410,pretrain,ep-10,,0.124682,1.0581115598637226e-07
138460,pretrain,ep-10,,0.124674,1.0609179059633542e-07
138510,pretrain,ep-10,,0.124649,1.0637903845153165e-07
138560,pretrain,ep-10,,0.1246,1.0667289916772254e-07
138578,finetune,ft-11,,0.122605,1.0678030777849706e-07
138610,pretrain,ep-10,,0.124615,1.0697337235182412e-07
138628,finetune,ft-11,,0.1248,1.070831613531156e-07
138660,pretrain,ep-10,,0.124642,1.0728045760190601e-07
138678,finetune,ft-11,,0.124542,1.0739262684685487e-07
138710,pretrain,ep-10,,0.12462,1.0759415450719492e-07
138728,finetune,ft-11,,0.124616,1.0770870384575743e-07
138760,pretrain,ep-10,,0.124558,1.0791446264807175e-07
138778,finetune,ft-11,,0.125363,1.0803139192702001e-07
138810,pretrain,ep-10,,0.124584,1.082413815960745e-07
138828,finetune,ft-11,,0.125647,1.0836069065899816e-07
138860,pretrain,ep-10,,0.124607,1.0857491091389929e-07
138878,finetune,ft-11,,0.125108,1.0869659960120327e-07
138910,pretrain,ep-10,,0.124603,1.089150501553976e-07
138928,finetune,ft-11,,0.125155,1.0903911830430486e-07
138960,pretrain,ep-10,,0.124721,1.0926179886558127e-07
138978,finetune,ft-11,,0.124943,1.0938824631013115e-07
139010,pretrain,ep-10,,0.124764,1.0961515658061965e-07
139028,finetune,ft-11,,0.125009,1.0974398315166956e-07
139060,pretrain,ep-10,,0.124771,1.0997512282784243e-07
139078,finetune,ft-11,,0.125059,1.1010632835306615e-07
139110,pretrain,ep-10,,0.124723,1.1034169712573797e-07
139128,finetune,ft-11,,0.12512,1.1047528142962791e-07
139160,pretrain,ep-10,,0.124739,1.107148789839567e-07
139178,finetune,ft-11,,0.125155,1.1085084188782328e-07
139210,pretrain,ep-10,,0.124721,1.1109466790330974e-07
139228,finetune,ft-11,,0.125284,1.1123300922528147e-07
139260,pretrain,ep-10,,0.124661,1.1148106337577091e-07
139278,finetune,ft-11,,0.125306,1.1162178293079428e-07
139310,pretrain,ep-10,,0.124645,1.118740648844758e-07
139328,finetune,ft-11,,0.125347,1.1201716248431652e-07
139360,pretrain,ep-10,,0.124678,1.1227367190372378e-07
139378,finetune,ft-11,,0.12537,1.1241914735696721e-07
139410,pretrain,ep-10,,0.124724,1.1267988389897834e-07
139428,finetune,ft-11,,0.12521,1.1282773701102842e-07
139460,pretrain,ep-10,,0.124764,1.1309270032686815e-07
139478,finetune,ft-11,,0.125155,1.1324293089994797e-07
139510,pretrain,ep-10,,0.124762,1.1351212063518675e-07
139528,finetune,ft-11,,0.125322,1.1366472846833971e-07
139560,pretrain,ep-10,,0.124729,1.1393814426289452e-07
139578,finetune,ft-11,,0.125475,1.1409312915198364e-07
139610,pretrain,ep-10,,0.124741,1.1437077064011825e-07
139628,finetune,ft-11,,0.125327,1.1452813237782848e-07
139660,pretrain,ep-10,,0.124733,1.1480999918815381e-07
139678,finetune,ft-11,,0.125476,1.1496973756398808e-07
139710,pretrain,ep-10,,0.124691,1.1525582931946443e-07
139728,finetune,ft-11,,0.125444,1.1541794411974819e-07
139760,pretrain,ep-10,,0.124738,1.1570826043768322e-07
139778,finetune,ft-11,,0.125411,1.1587275144556272e-07
139810,pretrain,ep-10,,0.124809,1.1616729193761282e-07
139828,finetune,ft-11,,0.125379,1.1633415893305557e-07
139860,pretrain,ep-10,,0.124818,1.1663292320522716e-07
139878,finetune,ft-11,,0.125375,1.1680216596502319e-07
139910,pretrain,ep-10,,0.124788,1.1710515361767261e-07
139928,finetune,ft-11,,0.125272,1.1727677191543271e-07
139960,pretrain,ep-10,,0.12472,1.1758398254326747e-07
139978,finetune,ft-11,,0.125181,1.1775797614942596e-07
140010,pretrain,ep-10,,0.124675,1.1806940934150398e-07
140028,finetune,ft-11,,0.125163,1.1824577802331763e-07
140060,pretrain,ep-10,,0.124649,1.1856143336304803e-07
140078,finetune,ft-11,,0.125188,1.1874017688459554e-07
140110,pretrain,ep-10,,0.124666,1.1906005394974056e-07
140128,finetune,ft-11,,0.125338,1.1924117207192524e-07
140160,pretrain,ep-10,,0.124657,1.1956527043459934e-07
140178,finetune,ft-11,,0.125444,1.19748762915148e-07
140210,pretrain,ep-10,,0.124667,1.200770821418201e-07
140228,finetune,ft-11,,0.125391,1.2026294873528214e-07
140260,pretrain,ep-10,,0.124742,1.2059548838677372e-07
140278,finetune,ft-11,,0.12535,1.2078372884452395e-07
140310,pretrain,ep-10,,0.124742,1.2112048847601154e-07
140328,finetune,ft-11,,0.125327,1.213111025462492e-07
140360,pretrain,ep-10,,0.124751,1.2165208170726464e-07
140378,finetune,ft-11,,0.125338,1.218450691350141e-07
140410,pretrain,ep-10,,0.12477,1.221902673694443e-07
140428,finetune,ft-11,,0.125345,1.2238562789655499e-07
140460,pretrain,ep-10,,0.124781,1.2273504474264394e-07
140478,finetune,ft-11,,0.125477,1.2293277810779005e-07
140510,pretrain,ep-10,,0.124817,1.2328641309813885e-07
140528,finetune,ft-11,,0.125467,1.234865190368224e-07
140560,pretrain,ep-10,,0.124806,1.2384437169838865e-07
140578,finetune,ft-11,,0.125497,1.240468499429358e-07
140610,pretrain,ep-10,,0.124837,1.244089197970365e-07
140628,finetune,ft-11,,0.125504,1.246137700766014e-07
140660,pretrain,ep-10,,0.124868,1.2498005663891226e-07
140678,finetune,ft-11,,0.12549,1.2518727867947588e-07
140710,pretrain,ep-10,,0.124918,1.2555778146003078e-07
140728,finetune,ft-11,,0.125455,1.2576737498440194e-07
140760,pretrain,ep-10,,0.124911,1.2614209348759628e-07
140796,finetune,ft-11,,0.123156,1.265668765072201e-07
140810,pretrain,ep-10,,0.12489,1.2673299194000002e-07
140846,finetune,ft-11,,0.122539,1.271625166965897e-07
140860,pretrain,ep-10,,0.124944,1.2733047602682344e-07
140896,finetune,ft-11,,0.122807,1.2776474194582298e-07
140910,pretrain,ep-10,,0.124913,1.2793454494883924e-07
140946,finetune,ft-11,,0.122559,1.2837355144934997e-07
140960,pretrain,ep-10,,0.124848,1.2854519789801164e-07
140996,finetune,ft-11,,0.12385,1.2898894439279432e-07
141010,pretrain,ep-10,,0.124868,1.2916243405749666e-07
141046,finetune,ft-11,,0.124043,1.2961091995297158e-07
141060,pretrain,ep-10,,0.124859,1.2978625260164516e-07
141096,finetune,ft-11,,0.124512,1.3023947729789293e-07
141110,pretrain,ep-10,,0.124875,1.3041665269600354e-07
141146,finetune,ft-11,,0.124646,1.3087461558676523e-07
141160,pretrain,ep-10,,0.1249,1.3105363349731324e-07
141196,finetune,ft-11,,0.124794,1.3151633396999263e-07
141210,pretrain,ep-10,,0.124875,1.3169719415351372e-07
141246,finetune,ft-11,,0.12497,1.321646315891772e-07
141260,pretrain,ep-10,,0.12488,1.3234733380374232e-07
141296,finetune,ft-11,,0.12513,1.3281950757711955e-07
141310,pretrain,ep-10,,0.124837,1.3300405157833686e-07
141346,finetune,ft-11,,0.125568,1.334809610578222e-07
141360,pretrain,ep-10,,0.124834,1.336673465988348e-07
141396,finetune,ft-11,,0.125656,1.341489911464871e-07
141410,pretrain,ep-10,,0.12486,1.3433721797797584e-07
141446,finetune,ft-11,,0.125637,1.3482359694952235e-07
141460,pretrain,ep-10,,0.124878,1.3501366481970403e-07
141496,finetune,ft-11,,0.125717,1.3550477756453563e-07
141510,pretrain,ep-10,,0.12485,1.3569668621916533e-07
141546,finetune,ft-11,,0.125695,1.36192532080343e-07
141560,pretrain,ep-10,,0.124887,1.3638628126271338e-07
141596,finetune,ft-11,,0.125732,1.3688685957696604e-07
141610,pretrain,ep-10,,0.12491,1.3708244902790672e-07
141646,finetune,ft-11,,0.12565,1.3758775912563338e-07
141660,pretrain,ep-10,,0.124929,1.377851885835134e-07
141696,finetune,ft-11,,0.12547,1.3829522978878375e-07
141710,pretrain,ep-10,,0.124981,1.3849449898951083e-07
141746,finetune,ft-11,,0.125541,1.3900927062006446e-07
141760,pretrain,ep-10,,0.124959,1.3921037929708472e-07
141796,finetune,ft-11,,0.125347,1.3972988066433528e-07
141810,pretrain,ep-10,,0.124957,1.3993282854863515e-07
141846,finetune,ft-11,,0.125503,1.4045705895766852e-07
141860,pretrain,ep-10,,0.124974,1.4066184577777333e-07
141896,finetune,ft-11,,0.125458,1.411908045273502e-07
141910,pretrain,ep-10,,0.124982,1.4139743000932602e-07
141946,finetune,ft-11,,0.125311,1.4193111639188157e-07
141960,pretrain,ep-10,,0.125038,1.4213958025933426e-07
141996,finetune,ft-11,,0.125149,1.4267799356098053e-07
142010,pretrain,ep-10,,0.125033,1.4288829553505704e-07
142046,finetune,ft-11,,0.125265,1.4343143503558274e-07
142060,pretrain,ep-10,,0.125048,1.4364357483497247e-07
142096,finetune,ft-11,,0.125255,1.4419143980784325e-07
142110,pretrain,ep-10,,0.125046,1.4440541714877573e-07
142146,finetune,ft-11,,0.125327,1.449580068611373e-07
142160,pretrain,ep-10,,0.125041,1.451738214573845e-07
142196,finetune,ft-11,,0.125318,1.457311351700635e-07
142210,pretrain,ep-10,,0.125021,1.459487867329396e-07
142246,finetune,ft-11,,0.125293,1.465108237004408e-07
142260,pretrain,ep-10,,0.125034,1.467303119388041e-07
142296,finetune,ft-11,,0.125269,1.4729707140931673e-07
142310,pretrain,ep-10,,0.125037,1.4751839602956636e-07
142346,finetune,ft-11,,0.125366,1.4808987724496095e-07
142360,pretrain,ep-10,,0.125047,1.4831303795104194e-07
142396,finetune,ft-11,,0.125381,1.488892401468732e-07
142410,pretrain,ep-10,,0.125026,1.4911423664027324e-07
142446,finetune,ft-11,,0.125385,1.4969515904578228e-07
142460,pretrain,ep-10,,0.125008,1.4992199102553238e-07
142496,finetune,ft-11,,0.125373,1.5050763286364525e-07
142510,pretrain,ep-10,,0.125016,1.5073630002632328e-07
142546,finetune,ft-11,,0.125438,1.5132666051365264e-07
142560,pretrain,ep-10,,0.125042,1.5155716255338152e-07
142596,finetune,ft-11,,0.125474,1.521522409002283e-07
142610,pretrain,ep-10,,0.125023,1.5238457750867436e-07
142646,finetune,ft-11,,0.125505,1.529843729190288e-07
142660,pretrain,ep-10,,0.125016,1.5321854378540696e-07
142696,finetune,ft-11,,0.125513,1.5382305545694992e-07
142710,pretrain,ep-10,,0.125027,1.5405906026801893e-07
142746,finetune,ft-11,,0.125408,1.5466828739212244e-07
